exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,base_0,base_rnd,base_DSA_RC,cl_60,cl_65,cl_70,cl_75,cl_80,cl_85,cl_90,friendship_w_0,friendship_w_1,method
4384,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4385,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4386,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4387,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4388,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4389,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4390,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4391,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4392,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4393,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4394,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4395,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4396,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4397,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4398,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4399,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4400,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4401,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4402,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4403,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4404,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4405,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4406,0,0,494,0,0,0,5.92,0,0,1,0,0,0,1,0,0,0,0,1,0,course
4407,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4408,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4409,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4410,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4411,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4412,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4413,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4414,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4415,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4416,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4417,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4418,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4419,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4420,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4421,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4422,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4423,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4424,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4425,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4426,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4427,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4428,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4429,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4430,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4431,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4432,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4433,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4434,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4435,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4436,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4437,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4438,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4439,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4440,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4441,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4442,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4443,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4444,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4445,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4446,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4447,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4448,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4449,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4450,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4451,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4452,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4453,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4454,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4455,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4456,0,0,504,0,0,0,4.54,0,0,1,0,0,0,0,1,0,0,0,1,0,course
4457,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4458,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4459,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4460,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4461,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4462,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4463,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4464,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4465,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4466,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4467,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4468,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4469,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4470,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4471,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4472,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4473,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4474,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4475,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4476,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4477,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4478,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4479,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4480,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4481,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4482,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4483,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4484,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4485,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4486,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4487,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4488,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4489,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4490,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4491,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4492,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4493,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4494,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4495,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4496,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4497,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4498,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4499,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4500,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4501,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4502,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4503,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4504,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4505,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4506,0,0,514,0,0,0,2.99,0,0,1,0,0,0,0,0,1,0,0,1,0,course
4507,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4508,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4509,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4510,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4511,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4512,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4513,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4514,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4515,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4516,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4517,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4518,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4519,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4520,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4521,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4522,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4523,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4524,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4525,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4526,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4527,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4528,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4529,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4530,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4531,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4532,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4533,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4534,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4535,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4536,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4537,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4538,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4539,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4540,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4541,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4542,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4543,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4544,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4545,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4546,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4547,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4548,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4549,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4550,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4551,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4552,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4553,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4554,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4555,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4556,0,0,524,0,0,0,1.28,0,0,1,0,0,0,0,0,0,1,0,1,0,course
4557,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4558,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4559,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4560,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4561,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4562,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4563,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4564,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4565,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4566,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4567,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4568,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4569,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4570,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4571,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4572,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4573,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4574,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4575,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4576,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4577,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4578,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4579,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4580,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4581,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4582,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4583,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4584,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4585,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4586,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4587,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4588,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4589,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4590,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4591,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4592,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4593,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4594,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4595,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4596,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4597,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4598,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4599,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4600,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4601,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4602,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4603,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4604,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4605,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4606,0,0,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,course
4607,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4608,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4609,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4610,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4611,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4612,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4613,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4614,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4615,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4616,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4617,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4618,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4619,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4620,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4621,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4622,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4623,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4624,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4625,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4626,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4627,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4628,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4629,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4630,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4631,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4632,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4633,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4634,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4635,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4636,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4637,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4638,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4639,0,0,2051,0,0,0,2.09,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4640,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4641,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4642,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4643,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4644,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4645,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4646,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4647,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4648,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4649,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4650,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4651,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4652,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4653,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4654,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4655,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4656,0,0,2051,0,0,0,2.13,0,0,1,0,1,0,0,0,0,0,0,0,1,course
4657,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4658,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4659,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4660,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4661,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4662,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4663,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4664,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4665,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4666,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4667,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4668,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4669,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4670,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4671,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4672,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4673,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4674,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4675,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4676,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4677,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
4678,0,0,2077,0,0,0,1.66,0,0,1,0,0,1,0,0,0,0,0,0,1,course
