exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,utility_YS_rnd,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,gini_YS_rnd,base_0,base_DSA_RC,input_original,input_third,input_rnd,cl_60,cl_90,friendship_w_0,friendship_w_1
2608,0,0,1087,0,0,0,0,11.42,0,0,0,1,0,0,1,1,0,0,1
2609,0,0,1083,0,0,0,0,11.21,0,0,0,1,0,0,1,1,0,0,1
2610,0,0,1084,0,0,0,0,11.3,0,0,0,1,0,0,1,1,0,0,1
2611,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2612,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2613,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2614,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2615,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2616,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2617,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2618,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2619,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2620,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2621,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2622,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2623,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2624,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2625,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2626,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2627,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2628,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2629,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2630,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2631,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2632,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2633,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2634,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2635,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2636,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2637,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2638,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2639,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2640,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2641,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2642,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2643,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2644,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2645,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2646,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2647,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2648,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2649,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2650,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2651,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2652,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2653,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2654,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2655,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2656,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2657,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2658,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2659,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2660,0,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,1,0,1,0,1
2661,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2662,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2663,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2664,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2665,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2666,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2667,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2668,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2669,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2670,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2671,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2672,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2673,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2674,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2675,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2676,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2677,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2678,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2679,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2680,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2681,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2682,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2683,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2684,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2685,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2686,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2687,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2688,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2689,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2690,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2691,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2692,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2693,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2694,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2695,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2696,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2697,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2698,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2699,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2700,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2701,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2702,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2703,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2704,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2705,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2706,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2707,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2708,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2709,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2710,0,0,0,519,0,0,0,0,2.16,0,0,1,0,0,1,1,0,1,0
2711,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2712,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2713,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2714,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2715,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2716,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2717,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2718,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2719,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2720,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2721,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2722,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2723,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2724,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2725,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2726,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2727,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2728,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2729,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2730,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2731,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2732,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2733,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2734,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2735,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2736,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2737,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2738,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2739,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2740,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2741,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2742,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2743,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2744,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2745,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2746,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2747,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2748,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2749,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2750,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2751,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2752,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2753,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2754,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2755,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2756,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2757,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2758,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2759,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2760,0,0,0,531,0,0,0,0,0.0,0,0,1,0,0,1,0,1,1,0
2761,0,0,0,1081,0,0,0,0,10.45,0,0,1,0,0,1,1,0,0,1
2762,0,0,0,1077,0,0,0,0,10.02,0,0,1,0,0,1,1,0,0,1
2763,0,0,0,1076,0,0,0,0,10.25,0,0,1,0,0,1,1,0,0,1
2764,0,0,0,1068,0,0,0,0,10.39,0,0,1,0,0,1,1,0,0,1
2765,0,0,0,1070,0,0,0,0,10.21,0,0,1,0,0,1,1,0,0,1
2766,0,0,0,1091,0,0,0,0,10.7,0,0,1,0,0,1,1,0,0,1
2767,0,0,0,1069,0,0,0,0,10.45,0,0,1,0,0,1,1,0,0,1
2768,0,0,0,1083,0,0,0,0,10.31,0,0,1,0,0,1,1,0,0,1
2769,0,0,0,1089,0,0,0,0,10.86,0,0,1,0,0,1,1,0,0,1
2770,0,0,0,1082,0,0,0,0,10.77,0,0,1,0,0,1,1,0,0,1
2771,0,0,0,1072,0,0,0,0,10.35,0,0,1,0,0,1,1,0,0,1
2772,0,0,0,1075,0,0,0,0,10.29,0,0,1,0,0,1,1,0,0,1
2773,0,0,0,1077,0,0,0,0,10.21,0,0,1,0,0,1,1,0,0,1
2774,0,0,0,1077,0,0,0,0,10.07,0,0,1,0,0,1,1,0,0,1
2775,0,0,0,1087,0,0,0,0,10.65,0,0,1,0,0,1,1,0,0,1
2776,0,0,0,1081,0,0,0,0,10.68,0,0,1,0,0,1,1,0,0,1
2777,0,0,0,1069,0,0,0,0,9.97,0,0,1,0,0,1,1,0,0,1
2778,0,0,0,1079,0,0,0,0,9.92,0,0,1,0,0,1,1,0,0,1
2779,0,0,0,1073,0,0,0,0,10.33,0,0,1,0,0,1,1,0,0,1
2780,0,0,0,1076,0,0,0,0,10.34,0,0,1,0,0,1,1,0,0,1
2781,0,0,0,1084,0,0,0,0,10.78,0,0,1,0,0,1,1,0,0,1
2782,0,0,0,1076,0,0,0,0,10.5,0,0,1,0,0,1,1,0,0,1
2783,0,0,0,1079,0,0,0,0,10.43,0,0,1,0,0,1,1,0,0,1
2784,0,0,0,1069,0,0,0,0,10.21,0,0,1,0,0,1,1,0,0,1
2785,0,0,0,1082,0,0,0,0,10.33,0,0,1,0,0,1,1,0,0,1
2786,0,0,0,1077,0,0,0,0,10.58,0,0,1,0,0,1,1,0,0,1
2787,0,0,0,1075,0,0,0,0,10.68,0,0,1,0,0,1,1,0,0,1
2788,0,0,0,1083,0,0,0,0,10.83,0,0,1,0,0,1,1,0,0,1
2789,0,0,0,1077,0,0,0,0,10.54,0,0,1,0,0,1,1,0,0,1
2790,0,0,0,1080,0,0,0,0,10.76,0,0,1,0,0,1,1,0,0,1
2791,0,0,0,1085,0,0,0,0,10.71,0,0,1,0,0,1,1,0,0,1
2792,0,0,0,1083,0,0,0,0,10.38,0,0,1,0,0,1,1,0,0,1
2793,0,0,0,1084,0,0,0,0,10.6,0,0,1,0,0,1,1,0,0,1
2794,0,0,0,1072,0,0,0,0,10.49,0,0,1,0,0,1,1,0,0,1
2795,0,0,0,1087,0,0,0,0,10.7,0,0,1,0,0,1,1,0,0,1
2796,0,0,0,1073,0,0,0,0,10.09,0,0,1,0,0,1,1,0,0,1
2797,0,0,0,1084,0,0,0,0,10.2,0,0,1,0,0,1,1,0,0,1
2798,0,0,0,1076,0,0,0,0,10.7,0,0,1,0,0,1,1,0,0,1
2799,0,0,0,1072,0,0,0,0,10.07,0,0,1,0,0,1,1,0,0,1
2800,0,0,0,1072,0,0,0,0,10.49,0,0,1,0,0,1,1,0,0,1
2801,0,0,0,1082,0,0,0,0,10.89,0,0,1,0,0,1,1,0,0,1
2802,0,0,0,1080,0,0,0,0,10.15,0,0,1,0,0,1,1,0,0,1
2803,0,0,0,1063,0,0,0,0,10.06,0,0,1,0,0,1,1,0,0,1
2804,0,0,0,1083,0,0,0,0,10.55,0,0,1,0,0,1,1,0,0,1
2805,0,0,0,1079,0,0,0,0,10.3,0,0,1,0,0,1,1,0,0,1
2806,0,0,0,1068,0,0,0,0,10.2,0,0,1,0,0,1,1,0,0,1
2807,0,0,0,1075,0,0,0,0,10.23,0,0,1,0,0,1,1,0,0,1
2808,0,0,0,1086,0,0,0,0,10.79,0,0,1,0,0,1,1,0,0,1
2809,0,0,0,1078,0,0,0,0,10.46,0,0,1,0,0,1,1,0,0,1
2810,0,0,0,1071,0,0,0,0,10.86,0,0,1,0,0,1,1,0,0,1
2811,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2812,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2813,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2814,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2815,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2816,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2817,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2818,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2819,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2820,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2821,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2822,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2823,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2824,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2825,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2826,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2827,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2828,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2829,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2830,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2831,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2832,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2833,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2834,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2835,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2836,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2837,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2838,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2839,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2840,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2841,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2842,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2843,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2844,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2845,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2846,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2847,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2848,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2849,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2850,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2851,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2852,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2853,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2854,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2855,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2856,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2857,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2858,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2859,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2860,0,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,1,0,1,0,1
2861,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2862,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2863,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2864,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2865,0,0,0,0,519,0,0,0,0,2.21,0,1,0,0,1,1,0,1,0
2866,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2867,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2868,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2869,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2870,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2871,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2872,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2873,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2874,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2875,0,0,0,0,519,0,0,0,0,2.21,0,1,0,0,1,1,0,1,0
2876,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2877,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2878,0,0,0,0,519,0,0,0,0,2.22,0,1,0,0,1,1,0,1,0
2879,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2880,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2881,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2882,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2883,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2884,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2885,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2886,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2887,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2888,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2889,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2890,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2891,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2892,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2893,0,0,0,0,519,0,0,0,0,2.21,0,1,0,0,1,1,0,1,0
2894,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2895,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2896,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2897,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2898,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2899,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2900,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2901,0,0,0,0,519,0,0,0,0,2.21,0,1,0,0,1,1,0,1,0
2902,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2903,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2904,0,0,0,0,519,0,0,0,0,2.2,0,1,0,0,1,1,0,1,0
2905,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2906,0,0,0,0,519,0,0,0,0,2.21,0,1,0,0,1,1,0,1,0
2907,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2908,0,0,0,0,519,0,0,0,0,2.16,0,1,0,0,1,1,0,1,0
2909,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2910,0,0,0,0,519,0,0,0,0,2.18,0,1,0,0,1,1,0,1,0
2911,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2912,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2913,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2914,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2915,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2916,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2917,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2918,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2919,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2920,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2921,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2922,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2923,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2924,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
2925,0,0,0,0,531,0,0,0,0,0.0,0,1,0,0,1,0,1,1,0
